Name,City,job,Salary,Time,Shift,Age,Gender,Rank,,,,
gorav,Patiala,Carpentering,450,12:00,Morning(8:00-12:00),slotA,Male,3287,,,,
sahin,Bathinda,CarWashing,150,13:00,Afternoon(12:01-16:00),slotC,Female,3288,,,,
parvesh kumari,Mohali,Welding,350,14:00,Afternoon(12:01-16:00),slotA,Male,3289,,,,
jyoti,Jalandhar,Sweeping,250,21:30,Night(19:01:22:00),slotA,Male,3290,,,,
vijay bansal,Kapurthala,CarWashing,150,16:30,Evening(16:01-19:00),slotC,Female,3291,,,,
sanjay,Abohar,Welding,200,15:30,Afternoon(12:01-16:00),slotC,Male,3292,,,,
sidharath,Malerkotla,CarWashing,250,11:30,Morning(8:00-12:00),slotC,Male,3293,,,,
kuldeep singh,Jalandhar,BrandingOfProducts,450,11:30,Morning(8:00-12:00),slotC,Male,3294,,,,
kuldeep,Amritsar,BrochureDistribution,400,19:00,Evening(16:01-19:00),slotA,Female,3295,,,,
vaishali,Muktsar,Plumbing,200,11:30,Morning(8:00-12:00),slotC,Male,3296,,,,
manish maheshwari,Hoshiarpur,Salesperson,150,17:00,Evening(16:01-19:00),slotA,Female,3297,,,,
aarti,Pathankot,Tuitions,300,19:30,Night(19:01:22:00),slotA,Female,3298,,,,
vijay @ pappu,Hoshiarpur,Tuitions,350,08:30,Morning(8:00-12:00),slotC,Male,3299,,,,
payal,Phagwara,Tuitions,250,11:30,Morning(8:00-12:00),slotB,Male,3300,,,,
khushbu,Malerkotla,Delivery,350,15:00,Afternoon(12:01-16:00),slotA,Male,3301,,,,
subhash,Hoshiarpur,Electrician,200,19:00,Evening(16:01-19:00),slotC,Male,3302,,,,
pankaj,Khanna,BrandingOfProducts,350,08:00,Morning(8:00-12:00),slotB,Male,3303,,,,
vishal @ moni,Malerkotla,Salesperson,200,17:30,Evening(16:01-19:00),slotC,Male,3304,,,,
pappy,Firozpur,Packing,150,22:00,Night(19:01:22:00),slotA,Male,3305,,,,
mantu kumar,Malerkotla,Packing,150,11:30,Morning(8:00-12:00),slotB,Male,3306,,,,
km varsha,Moga,Promotions,300,17:30,Evening(16:01-19:00),slotA,Male,3307,,,,
reena devi,Rajpura,Welding,450,17:30,Evening(16:01-19:00),slotB,Male,3308,,,,
ikramuddin,Batala,Labour,200,09:30,Morning(8:00-12:00),slotA,Male,3309,,,,
durganand,Batala,Electrician,200,10:00,Morning(8:00-12:00),slotC,Male,3310,,,,
shahnawaj,Mohali,Carpentering,350,17:30,Evening(16:01-19:00),slotB,Male,3311,,,,
ajay,Patiala,Delivery,300,16:00,Afternoon(12:01-16:00),slotA,Male,3312,,,,
pulkit sharma,Firozpur,Labour,300,12:30,Afternoon(12:01-16:00),slotC,Male,3313,,,,
paramjeet singh,Jalandhar,ProductsSampling,250,14:30,Afternoon(12:01-16:00),slotA,Male,3314,,,,
shib lal singh,Moga,BrandingOfProducts,250,21:00,Night(19:01:22:00),slotB,Male,3315,,,,
vicky,Barnala,Welding,350,20:30,Night(19:01:22:00),slotC,Male,3316,,,,
ramdhin gujair,Sunam,Labour,300,16:00,Afternoon(12:01-16:00),slotA,Male,3317,,,,
rohit,Muktsar,Tuitions,200,20:00,Night(19:01:22:00),slotC,Male,3318,,,,
krishan kumar,Malerkotla,Welding,200,19:00,Evening(16:01-19:00),slotC,Male,3319,,,,
pramod,Rajpura,Sweeping,150,19:30,Night(19:01:22:00),slotB,Female,3320,,,,
hadarali s/o abdul quam,Pathankot,Sweeping,150,13:30,Afternoon(12:01-16:00),slotB,Male,3321,,,,
laxman,Faridkot,Packing,200,21:00,Night(19:01:22:00),slotC,Male,3322,,,,
shivani,Kapurthala,Carpentering,350,21:00,Night(19:01:22:00),slotA,Male,3323,,,,
zakir hussain,Bathinda,Labour,400,19:30,Night(19:01:22:00),slotB,Male,3324,,,,
ruksana bano with her son or daughter,Faridkot,Packing,350,20:30,Night(19:01:22:00),slotB,Female,3325,,,,
rohit,Rajpura,ProductsSampling,250,12:30,Afternoon(12:01-16:00),slotB,Male,3326,,,,
rekhai,Muktsar,Sweeping,300,17:30,Evening(16:01-19:00),slotC,Male,3327,,,,
shabuddin shah,Muktsar,CarWashing,350,17:30,Evening(16:01-19:00),slotA,Male,3328,,,,
ajay,Phagwara,CarWashing,300,13:00,Afternoon(12:01-16:00),slotB,Male,3329,,,,
manoj kumar,Batala,Sweeping,250,10:30,Morning(8:00-12:00),slotC,Male,3330,,,,
roshni,Malerkotla,Delivery,350,16:00,Afternoon(12:01-16:00),slotC,Male,3331,,,,
sharat chandran,Hoshiarpur,Carpentering,350,16:30,Evening(16:01-19:00),slotA,Male,3332,,,,
deepak,Malerkotla,CarWashing,150,11:30,Morning(8:00-12:00),slotC,Male,3333,,,,
birju,Rajpura,BrandingOfProducts,250,17:00,Evening(16:01-19:00),slotC,Male,3334,,,,
sushil,Malerkotla,BrandingOfProducts,150,13:00,Afternoon(12:01-16:00),slotA,Male,3335,,,,
kamni,Patiala,Plumbing,450,14:00,Afternoon(12:01-16:00),slotC,Male,3336,,,,
saurabh,Hoshiarpur,BrochureDistribution,450,18:30,Evening(16:01-19:00),slotA,Male,3337,,,,
bilal malik,Sunam,Delivery,400,14:30,Afternoon(12:01-16:00),slotC,Female,3338,,,,
jitender,Moga,Electrician,300,16:30,Evening(16:01-19:00),slotB,Male,3339,,,,
samir mishra,Amritsar,BrochureDistribution,350,08:00,Morning(8:00-12:00),slotC,Female,3340,,,,
chran singh,Phagwara,Welding,400,09:00,Morning(8:00-12:00),slotC,Male,3341,,,,
jeenat,Phagwara,Packing,200,16:00,Afternoon(12:01-16:00),slotB,Male,3342,,,,
guruvachan singh,Amritsar,Helper,300,11:30,Morning(8:00-12:00),slotB,Male,3343,,,,
raju,Ludhiana,Carpentering,350,12:00,Morning(8:00-12:00),slotB,Male,3344,,,,
shri kant,Mohali,Salesperson,350,12:00,Morning(8:00-12:00),slotC,Male,3345,,,,
swati,Moga,Painter,200,09:00,Morning(8:00-12:00),slotC,Female,3346,,,,
bhupender kumar,Mohali,Packing,200,11:00,Morning(8:00-12:00),slotA,Male,3347,,,,
dipendra kumar,Batala,Labour,350,19:00,Evening(16:01-19:00),slotB,Male,3348,,,,
poonam,Pathankot,Painter,250,12:30,Afternoon(12:01-16:00),slotB,Male,3349,,,,
parwati,Rajpura,Tuitions,300,20:30,Night(19:01:22:00),slotB,Male,3350,,,,
sheetal,Pathankot,Delivery,250,17:30,Evening(16:01-19:00),slotB,Male,3351,,,,
aanamika misra,Malerkotla,BrandingOfProducts,350,19:00,Evening(16:01-19:00),slotA,Male,3352,,,,
rajkumar,Batala,Electrician,350,08:30,Morning(8:00-12:00),slotB,Male,3353,,,,
rubbi,Kapurthala,ProductsSampling,250,11:00,Morning(8:00-12:00),slotB,Female,3354,,,,
harsh,Barnala,BrochureDistribution,150,19:30,Night(19:01:22:00),slotA,Male,3355,,,,
yogesh,Firozpur,Painter,150,16:00,Afternoon(12:01-16:00),slotB,Female,3356,,,,
sanjeev panday,Rajpura,Carpentering,250,20:00,Night(19:01:22:00),slotC,Male,3357,,,,
sanjeev sharma,Faridkot,Painter,200,10:30,Morning(8:00-12:00),slotA,Male,3358,,,,
anwar,Hoshiarpur,Delivery,400,19:30,Night(19:01:22:00),slotA,Male,3359,,,,
arman,Hoshiarpur,Plumbing,300,17:30,Evening(16:01-19:00),slotC,Male,3360,,,,
deepak,Patiala,Painter,150,16:30,Evening(16:01-19:00),slotC,Male,3361,,,,
mohd miraj ansari,Rajpura,Salesperson,250,08:00,Morning(8:00-12:00),slotA,Male,3362,,,,
vikas,Amritsar,Plumbing,450,13:00,Afternoon(12:01-16:00),slotA,Male,3363,,,,
archana,Sunam,ProductsSampling,150,21:00,Night(19:01:22:00),slotB,Male,3364,,,,
alam aara,Malerkotla,Plumbing,450,16:00,Afternoon(12:01-16:00),slotA,Male,3365,,,,
naresh,Hoshiarpur,CarWashing,200,09:00,Morning(8:00-12:00),slotA,Male,3366,,,,
jamrujaha,Faridkot,CarWashing,350,12:00,Morning(8:00-12:00),slotB,Female,3367,,,,
narender singh,Jalandhar,CarWashing,300,17:30,Evening(16:01-19:00),slotA,Male,3368,,,,
abbas mehndi,Pathankot,Carpentering,350,09:30,Morning(8:00-12:00),slotA,Male,3369,,,,
rani,Patiala,Welding,150,15:00,Afternoon(12:01-16:00),slotC,Male,3370,,,,
dhruv kumar,Pathankot,Salesperson,200,10:00,Morning(8:00-12:00),slotB,Male,3371,,,,
ayub khan,Sunam,BrandingOfProducts,400,10:00,Morning(8:00-12:00),slotB,Male,3372,,,,
madam sahnaj,Barnala,Electrician,250,11:30,Morning(8:00-12:00),slotA,Male,3373,,,,
momin,Ludhiana,Salesperson,200,19:00,Evening(16:01-19:00),slotA,Female,3374,,,,
rinki,Abohar,ProductsSampling,150,18:30,Evening(16:01-19:00),slotB,Female,3375,,,,
satyam,Phagwara,Delivery,200,19:30,Night(19:01:22:00),slotC,Female,3376,,,,
nandu,Batala,Welding,450,17:30,Evening(16:01-19:00),slotB,Male,3377,,,,
rajesh,Rajpura,CarWashing,150,17:00,Evening(16:01-19:00),slotC,Female,3378,,,,
shahid,Ludhiana,Promotions,200,15:30,Afternoon(12:01-16:00),slotC,Female,3379,,,,
sangeeta,Malerkotla,Sweeping,350,19:30,Night(19:01:22:00),slotC,Male,3380,,,,
sangeeta,Faridkot,Salesperson,200,09:30,Morning(8:00-12:00),slotB,Male,3381,,,,
mr. mohan lal keer,Ludhiana,BrandingOfProducts,200,20:30,Night(19:01:22:00),slotA,Female,3382,,,,
vivek,Rajpura,Delivery,250,13:00,Afternoon(12:01-16:00),slotC,Male,3383,,,,
sabeer,Sunam,Promotions,350,14:00,Afternoon(12:01-16:00),slotA,Female,3384,,,,
nabav shekh,Jalandhar,Delivery,350,15:00,Afternoon(12:01-16:00),slotA,Male,3385,,,,
aman,Sunam,BrandingOfProducts,300,19:00,Evening(16:01-19:00),slotB,Female,3386,,,,
harneet kaur,Bathinda,CarWashing,300,16:00,Afternoon(12:01-16:00),slotC,Male,3387,,,,
bal kishan @ sonu,Barnala,BrandingOfProducts,400,08:30,Morning(8:00-12:00),slotA,Female,3388,,,,
rahul sharma,Pathankot,Delivery,350,19:30,Night(19:01:22:00),slotC,Male,3389,,,,
mamchand,Firozpur,Labour,350,19:00,Evening(16:01-19:00),slotC,Male,3390,,,,
sourabh,Phagwara,Welding,200,16:00,Afternoon(12:01-16:00),slotA,Male,3391,,,,
vipendra singh s/o mahendra singh,Amritsar,BrandingOfProducts,300,16:00,Afternoon(12:01-16:00),slotA,Female,3392,,,,
suresh kumar,Moga,Painter,300,17:00,Evening(16:01-19:00),slotB,Female,3393,,,,
shishram,Faridkot,Delivery,300,21:00,Night(19:01:22:00),slotC,Female,3394,,,,
himanshi,Bathinda,BrandingOfProducts,300,13:30,Afternoon(12:01-16:00),slotC,Male,3395,,,,
komal,Sunam,BrochureDistribution,450,09:00,Morning(8:00-12:00),slotC,Female,3396,,,,
mohmmd shahid,Patiala,Helper,150,11:30,Morning(8:00-12:00),slotB,Male,3397,,,,
rahul,Barnala,Painter,400,12:30,Afternoon(12:01-16:00),slotA,Female,3398,,,,
bhatri,Rajpura,Packing,400,18:00,Evening(16:01-19:00),slotA,Male,3399,,,,
dipu sharma,Firozpur,Salesperson,400,11:00,Morning(8:00-12:00),slotB,Female,3400,,,,
rajpal,Jalandhar,Carpentering,250,18:30,Evening(16:01-19:00),slotA,Male,3401,,,,
suminder,Faridkot,Packing,300,15:30,Afternoon(12:01-16:00),slotC,Male,3402,,,,
anita bai,Hoshiarpur,Tuitions,150,17:30,Evening(16:01-19:00),slotB,Male,3403,,,,
bittu,Sunam,Packing,300,19:30,Night(19:01:22:00),slotB,Female,3404,,,,
kureja,Batala,ProductsSampling,300,18:30,Evening(16:01-19:00),slotC,Male,3405,,,,
mohd. shahdab,Pathankot,BrandingOfProducts,200,15:30,Afternoon(12:01-16:00),slotC,Male,3406,,,,
manju devi,Khanna,Plumbing,200,15:30,Afternoon(12:01-16:00),slotC,Male,3407,,,,
dhramender,Malerkotla,Labour,150,11:30,Morning(8:00-12:00),slotB,Male,3408,,,,
amit,Jalandhar,CarWashing,450,15:00,Afternoon(12:01-16:00),slotC,Male,3409,,,,
sukhbir kaur,Bathinda,ProductsSampling,250,08:00,Morning(8:00-12:00),slotA,Male,3410,,,,
imran,Batala,Sweeping,350,20:30,Night(19:01:22:00),slotA,Female,3411,,,,
sonu,Sunam,Carpentering,400,10:00,Morning(8:00-12:00),slotA,Male,3412,,,,
damanjeet singh,Mohali,Labour,150,09:00,Morning(8:00-12:00),slotA,Male,3413,,,,
hazari,Muktsar,Electrician,450,10:30,Morning(8:00-12:00),slotB,Male,3414,,,,
irsad khan,Barnala,BrochureDistribution,150,09:30,Morning(8:00-12:00),slotB,Male,3415,,,,
sany@aman,Faridkot,Helper,150,17:00,Evening(16:01-19:00),slotB,Male,3416,,,,
jai ram tiwari,Sunam,Sweeping,400,21:00,Night(19:01:22:00),slotB,Male,3417,,,,
shubham yadav,Barnala,Helper,350,15:00,Afternoon(12:01-16:00),slotC,Female,3418,,,,
tamsa,Malerkotla,Promotions,300,15:30,Afternoon(12:01-16:00),slotA,Female,3419,,,,
bhushan sahay,Malerkotla,Sweeping,300,15:30,Afternoon(12:01-16:00),slotC,Male,3420,,,,
jeeya lal,Batala,Painter,150,09:30,Morning(8:00-12:00),slotB,Male,3421,,,,
jagat singh,Barnala,BrochureDistribution,400,15:00,Afternoon(12:01-16:00),slotA,Male,3422,,,,
boby kumar yadav,Malerkotla,Painter,400,18:30,Evening(16:01-19:00),slotB,Male,3423,,,,
rakesh kumar,Khanna,Promotions,250,13:00,Afternoon(12:01-16:00),slotA,Male,3424,,,,
babu lal,Rajpura,CarWashing,250,14:00,Afternoon(12:01-16:00),slotC,Male,3425,,,,
krishana,Mohali,Tuitions,400,10:30,Morning(8:00-12:00),slotB,Male,3426,,,,
amkit,Hoshiarpur,BrandingOfProducts,350,17:00,Evening(16:01-19:00),slotA,Male,3427,,,,
tahir,Patiala,Welding,150,10:00,Morning(8:00-12:00),slotB,Male,3428,,,,
bindiya,Hoshiarpur,Tuitions,350,11:30,Morning(8:00-12:00),slotA,Female,3429,,,,
jaya saini,Amritsar,Carpentering,400,18:00,Evening(16:01-19:00),slotC,Male,3430,,,,
raman @ rancho,Amritsar,Tuitions,400,12:00,Morning(8:00-12:00),slotA,Female,3431,,,,
ramsurat,Amritsar,Electrician,450,20:00,Night(19:01:22:00),slotA,Male,3432,,,,
sahar bano,Sunam,Electrician,300,16:30,Evening(16:01-19:00),slotB,Male,3433,,,,
hariom,Faridkot,Delivery,250,20:00,Night(19:01:22:00),slotB,Male,3434,,,,
rajan,Bathinda,Promotions,400,16:30,Evening(16:01-19:00),slotB,Female,3435,,,,
kishan lal,Sunam,Delivery,350,12:00,Morning(8:00-12:00),slotB,Female,3436,,,,
pulkit,Batala,Electrician,250,13:00,Afternoon(12:01-16:00),slotB,Male,3437,,,,
kusum,Rajpura,Carpentering,400,10:00,Morning(8:00-12:00),slotA,Male,3438,,,,
mohd nihal,Pathankot,Carpentering,400,20:30,Night(19:01:22:00),slotA,Male,3439,,,,
kanta prasad,Malerkotla,BrandingOfProducts,200,08:00,Morning(8:00-12:00),slotB,Male,3440,,,,
akash malik,Khanna,Electrician,350,21:30,Night(19:01:22:00),slotB,Male,3441,,,,
rajpal,Malerkotla,ProductsSampling,200,18:30,Evening(16:01-19:00),slotB,Male,3442,,,,
bansilal,Muktsar,BrandingOfProducts,400,10:30,Morning(8:00-12:00),slotB,Male,3443,,,,
sameer,Malerkotla,Labour,200,12:00,Morning(8:00-12:00),slotB,Male,3444,,,,
gulshad,Batala,ProductsSampling,450,19:30,Night(19:01:22:00),slotC,Male,3445,,,,
manisha,Phagwara,Carpentering,150,13:30,Afternoon(12:01-16:00),slotC,Male,3446,,,,
tarif,Hoshiarpur,Painter,350,11:30,Morning(8:00-12:00),slotC,Female,3447,,,,
vicky,Phagwara,Delivery,200,19:30,Night(19:01:22:00),slotA,Female,3448,,,,
rajesh,Batala,BrandingOfProducts,300,12:30,Afternoon(12:01-16:00),slotA,Female,3449,,,,
raj rani,Rajpura,Packing,300,17:30,Evening(16:01-19:00),slotB,Female,3450,,,,
mohammad ali imam,Sunam,Salesperson,400,08:30,Morning(8:00-12:00),slotA,Male,3451,,,,
himani,Muktsar,Painter,250,14:30,Afternoon(12:01-16:00),slotB,Male,3452,,,,
aman,Khanna,Labour,300,16:00,Afternoon(12:01-16:00),slotA,Male,3453,,,,
vashudev,Hoshiarpur,Painter,300,15:30,Afternoon(12:01-16:00),slotB,Male,3454,,,,
rizwan,Batala,Salesperson,250,21:00,Night(19:01:22:00),slotC,Female,3455,,,,
matadeen,Faridkot,ProductsSampling,200,20:00,Night(19:01:22:00),slotC,Female,3456,,,,
ram parkash teneja,Mohali,Sweeping,400,15:30,Afternoon(12:01-16:00),slotB,Male,3457,,,,
heena,Phagwara,Helper,350,11:30,Morning(8:00-12:00),slotB,Male,3458,,,,
chanden,Amritsar,Packing,350,20:00,Night(19:01:22:00),slotC,Male,3459,,,,
deepchand,Kapurthala,Plumbing,300,17:30,Evening(16:01-19:00),slotB,Male,3460,,,,
vikash,Jalandhar,Painter,400,16:30,Evening(16:01-19:00),slotC,Female,3461,,,,
shajiya,Mohali,Painter,350,19:00,Evening(16:01-19:00),slotA,Male,3462,,,,
raja,Faridkot,Carpentering,450,21:00,Night(19:01:22:00),slotB,Male,3463,,,,
mohit,Firozpur,Packing,200,15:00,Afternoon(12:01-16:00),slotC,Male,3464,,,,
radhika,Batala,Plumbing,250,14:30,Afternoon(12:01-16:00),slotA,Male,3465,,,,
pallavi,Amritsar,Promotions,450,14:00,Afternoon(12:01-16:00),slotC,Female,3466,,,,
chumki,Abohar,CarWashing,300,15:30,Afternoon(12:01-16:00),slotC,Female,3467,,,,
surjeet,Kapurthala,BrochureDistribution,300,11:00,Morning(8:00-12:00),slotC,Female,3468,,,,
rafiq ahmed,Ludhiana,BrandingOfProducts,450,16:00,Afternoon(12:01-16:00),slotC,Male,3469,,,,
kripya minch,Batala,ProductsSampling,250,19:30,Night(19:01:22:00),slotA,Male,3470,,,,
mohd. shokat,Amritsar,BrochureDistribution,250,12:00,Morning(8:00-12:00),slotA,Male,3471,,,,
ketan,Amritsar,Promotions,150,18:30,Evening(16:01-19:00),slotB,Female,3472,,,,
swati thakur,Firozpur,BrochureDistribution,450,16:30,Evening(16:01-19:00),slotC,Male,3473,,,,
anwari,Sunam,Welding,150,15:30,Afternoon(12:01-16:00),slotB,Male,3474,,,,
rupesh,Barnala,Helper,200,16:00,Afternoon(12:01-16:00),slotA,Male,3475,,,,
bilal,Malerkotla,BrandingOfProducts,400,13:00,Afternoon(12:01-16:00),slotA,Female,3476,,,,
rakesh sarkar,Hoshiarpur,Carpentering,450,12:30,Afternoon(12:01-16:00),slotC,Male,3477,,,,
saroj,Abohar,Promotions,400,14:30,Afternoon(12:01-16:00),slotA,Male,3478,,,,
suraj singh,Hoshiarpur,Electrician,350,16:00,Afternoon(12:01-16:00),slotA,Male,3479,,,,
sanavvar,Abohar,Delivery,350,08:30,Morning(8:00-12:00),slotC,Male,3480,,,,
sanu,Firozpur,Plumbing,400,20:30,Night(19:01:22:00),slotB,Male,3481,,,,
santosh,Khanna,ProductsSampling,300,19:30,Night(19:01:22:00),slotA,Female,3482,,,,
kripal singh,Mohali,Sweeping,450,19:30,Night(19:01:22:00),slotB,Female,3483,,,,
sandeep kumar,Kapurthala,BrochureDistribution,450,16:00,Afternoon(12:01-16:00),slotC,Female,3484,,,,
radha,Barnala,Labour,400,17:30,Evening(16:01-19:00),slotC,Male,3485,,,,
raj kumar,Firozpur,Tuitions,200,19:30,Night(19:01:22:00),slotB,Male,3486,,,,
raj kumari,Malerkotla,Sweeping,350,12:00,Morning(8:00-12:00),slotA,Female,3487,,,,
ram chander jha,Moga,Carpentering,400,09:00,Morning(8:00-12:00),slotC,Male,3488,,,,
raja devi,Amritsar,Electrician,150,21:00,Night(19:01:22:00),slotB,Male,3489,,,,
naeem khan,Rajpura,Carpentering,150,18:30,Evening(16:01-19:00),slotC,Male,3490,,,,
radha raman,Firozpur,Carpentering,450,18:30,Evening(16:01-19:00),slotC,Male,3491,,,,
raman sharma,Firozpur,ProductsSampling,250,09:30,Morning(8:00-12:00),slotC,Male,3492,,,,
akhil kumar,Phagwara,Plumbing,350,12:00,Morning(8:00-12:00),slotA,Male,3493,,,,
saneha,Hoshiarpur,Packing,150,11:00,Morning(8:00-12:00),slotB,Male,3494,,,,
nitin parkash,Batala,BrandingOfProducts,300,13:30,Afternoon(12:01-16:00),slotB,Male,3495,,,,
sandeep kumar,Patiala,Carpentering,200,10:30,Morning(8:00-12:00),slotA,Male,3496,,,,
raj kumari,Firozpur,BrochureDistribution,250,19:30,Night(19:01:22:00),slotA,Female,3497,,,,
deepak,Kapurthala,ProductsSampling,250,17:30,Evening(16:01-19:00),slotC,Male,3498,,,,
sahiba,Jalandhar,Electrician,350,19:00,Evening(16:01-19:00),slotA,Male,3499,,,,
rakesh kumar garg,Amritsar,Delivery,250,13:30,Afternoon(12:01-16:00),slotA,Male,3500,,,,
irfan @ bhola,Phagwara,Electrician,400,20:00,Night(19:01:22:00),slotA,Male,3501,,,,
shri kant ghore,Rajpura,BrochureDistribution,200,08:30,Morning(8:00-12:00),slotC,Male,3502,,,,
kaushar,Firozpur,BrandingOfProducts,200,11:30,Morning(8:00-12:00),slotA,Male,3503,,,,
sonali,Sunam,Packing,300,15:00,Afternoon(12:01-16:00),slotC,Male,3504,,,,
komal,Patiala,Tuitions,200,13:30,Afternoon(12:01-16:00),slotB,Female,3505,,,,
satender,Rajpura,Painter,250,12:00,Morning(8:00-12:00),slotC,Male,3506,,,,
durgesh,Kapurthala,BrochureDistribution,400,20:00,Night(19:01:22:00),slotC,Male,3507,,,,
ashu,Khanna,Electrician,300,08:30,Morning(8:00-12:00),slotB,Male,3508,,,,
liyakat ali,Faridkot,BrandingOfProducts,350,21:30,Night(19:01:22:00),slotB,Male,3509,,,,
khalil maziz,Malerkotla,Tuitions,300,15:30,Afternoon(12:01-16:00),slotC,Male,3510,,,,
mangat singh,Rajpura,BrochureDistribution,250,15:30,Afternoon(12:01-16:00),slotA,Male,3511,,,,
nikita senger,Moga,Carpentering,400,09:00,Morning(8:00-12:00),slotB,Male,3512,,,,
nazmin,Khanna,BrandingOfProducts,400,17:30,Evening(16:01-19:00),slotB,Female,3513,,,,
radha,Abohar,CarWashing,200,19:30,Night(19:01:22:00),slotA,Female,3514,,,,
tekchand,Barnala,CarWashing,350,18:30,Evening(16:01-19:00),slotC,Male,3515,,,,
bhavesh dass,Rajpura,BrandingOfProducts,300,19:00,Evening(16:01-19:00),slotC,Female,3516,,,,
mohd shakib,Sunam,Plumbing,350,21:30,Night(19:01:22:00),slotC,Male,3517,,,,
rakshit ghai,Patiala,Helper,450,13:00,Afternoon(12:01-16:00),slotB,Male,3518,,,,
shish pal,Batala,BrochureDistribution,450,19:30,Night(19:01:22:00),slotA,Female,3519,,,,
deepak kumar mishra,Patiala,Delivery,350,17:00,Evening(16:01-19:00),slotB,Male,3520,,,,
anshu,Khanna,Packing,450,10:00,Morning(8:00-12:00),slotC,Male,3521,,,,
abhishek,Jalandhar,Packing,450,14:30,Afternoon(12:01-16:00),slotC,Female,3522,,,,
laxmi narayan,Jalandhar,Labour,400,12:00,Morning(8:00-12:00),slotB,Male,3523,,,,
deep,Malerkotla,Tuitions,450,19:30,Night(19:01:22:00),slotA,Male,3524,,,,
rakesh gupta,Patiala,BrochureDistribution,200,09:00,Morning(8:00-12:00),slotA,Female,3525,,,,
barjraj,Pathankot,CarWashing,300,10:30,Morning(8:00-12:00),slotA,Female,3526,,,,
jay dev jha,Batala,BrandingOfProducts,350,15:00,Afternoon(12:01-16:00),slotA,Male,3527,,,,
baldev,Rajpura,Helper,200,13:30,Afternoon(12:01-16:00),slotA,Male,3528,,,,
radheyshyam saini,Pathankot,Salesperson,350,09:30,Morning(8:00-12:00),slotA,Male,3529,,,,
pankaj kumar,Faridkot,ProductsSampling,250,13:30,Afternoon(12:01-16:00),slotC,Male,3530,,,,
suresh kumar jain,Faridkot,Delivery,150,15:30,Afternoon(12:01-16:00),slotA,Female,3531,,,,
amardeep,Rajpura,BrochureDistribution,450,17:00,Evening(16:01-19:00),slotC,Female,3532,,,,
surgayan kanwar,Moga,ProductsSampling,400,17:30,Evening(16:01-19:00),slotC,Female,3533,,,,
jyoti,Faridkot,Welding,200,10:30,Morning(8:00-12:00),slotA,Male,3534,,,,
yogesh shukla,Barnala,Salesperson,150,10:30,Morning(8:00-12:00),slotB,Male,3535,,,,
chandesh,Jalandhar,Salesperson,150,20:00,Night(19:01:22:00),slotB,Female,3536,,,,
dhanna lal,Batala,Carpentering,350,15:30,Afternoon(12:01-16:00),slotC,Male,3537,,,,
sandeep,Mohali,CarWashing,450,12:00,Morning(8:00-12:00),slotB,Male,3538,,,,
geeta devi,Malerkotla,Electrician,150,10:30,Morning(8:00-12:00),slotB,Male,3539,,,,
ajay @ ajju,Bathinda,Labour,350,13:30,Afternoon(12:01-16:00),slotC,Male,3540,,,,
prahlad,Phagwara,Sweeping,400,21:30,Night(19:01:22:00),slotC,Male,3541,,,,
aman bhatt,Amritsar,Helper,350,11:30,Morning(8:00-12:00),slotB,Male,3542,,,,
shiva,Jalandhar,Promotions,400,09:30,Morning(8:00-12:00),slotA,Female,3543,,,,
anil kumar,Khanna,Sweeping,150,13:30,Afternoon(12:01-16:00),slotB,Male,3544,,,,
sunil,Abohar,ProductsSampling,300,10:30,Morning(8:00-12:00),slotB,Male,3545,,,,
kumari meera,Moga,CarWashing,150,17:30,Evening(16:01-19:00),slotB,Male,3546,,,,
pinki,Pathankot,Carpentering,200,14:00,Afternoon(12:01-16:00),slotB,Male,3547,,,,
midda,Patiala,Tuitions,450,14:30,Afternoon(12:01-16:00),slotC,Male,3548,,,,
mahipal,Bathinda,Delivery,450,14:30,Afternoon(12:01-16:00),slotB,Male,3549,,,,
sahil tigga,Faridkot,Painter,250,16:30,Evening(16:01-19:00),slotB,Male,3550,,,,
rajan,Patiala,Packing,150,11:00,Morning(8:00-12:00),slotB,Female,3551,,,,
shashi @ kajal,Khanna,Delivery,400,15:00,Afternoon(12:01-16:00),slotB,Female,3552,,,,
